TransactionID,SellerID,SellerAsset,SellerAmount,BuyerID,BuyerAsset,BuyerAmount,TransactionStatus,OrderStartDate,OrderEndDate,Output
6142,18,asst_department,4.0,10,crc_USD,100000.0, accepted,2012-09-30,2012-10-28,False
6143,20,crc_RON,700000.0,10,crc_USD,2602230.0,accepted,2010-09-28,2010-09-30,False
6144,7,asst_factory,2.0,13,asst_buildings,4.0,accepted,2016-11-16,2016-11-27,False
6145,4,asst_factory,4.0,15,crc_RON,700000.0, accepted,2015-01-19,2015-02-15,False
6146,4,asst_products,2.0,17,asst_factory,3.0,accepted,2010-09-01,2010-09-28,False
6147,12,crc_USD,600000.0,18,asst_department,2.0,accepted,2010-08-10,2010-09-04,False
6148,16,crc_EUR,500000.0,11,crc_RON,56999.0,accepted,2012-07-08,2012-07-12,False
6149,7,crc_EUR,1700000.0,12,asst_machines,5.0,accepted,2015-12-13,2015-12-19,False
6150,10,asst_factory,2.0,5,asst_buildings,1.0,accepted,2010-08-12,2010-09-07,False
6151,26,asst_factory,4.0,15,crc_EUR,1800000.0, accepted,2013-05-26,2013-06-22,False
6152,25,crc_EUR,900000.0,9,asst_department,5.0,accepted,2010-04-18,2010-04-19,False
6153,2,asst_stock,5.0,5,asst_stock,3.0,accepted,2011-10-11,2011-11-07,False
6154,3,crc_EUR,1000000.0,22,asst_buildings,4.0,accepted,2015-01-07,2015-01-25,False
6155,25,crc_EUR,200000.0,16,asst_machines,4.0,accepted,2014-11-30,2014-12-12,False
6156,10,crc_RON,900000.0,18,asst_factory,2.0,accepted,2016-01-08,2016-01-26,False
6157,25,asst_buildings,2.0,17,asst_department,5.0,rejected_by_buyer,2010-05-09,2010-05-24,False
6158,7,crc_RON,400000.0,20,asst_machines,4.0,rejected_by_seller,2010-04-19,2010-04-22,False
6159,23,crc_EUR,600000.0,24,asst_stock,2.0,accepted,2010-09-12,2010-09-25,False
6160,12,asst_machines,3.0,2,asst_products,5.0,accepted,2016-10-19,2016-11-17,False
6161,12,crc_EUR,1900000.0,23,asst_department,1.0,rejected_by_buyer,2015-04-12,2015-05-10,False
6162,1,crc_USD,400000.0,7,asst_department,4.0,accepted,2012-09-19,2012-10-03,False
6163,18,asst_department,1.0,24,crc_EUR,1300000.0, accepted,2014-03-18,2014-04-16,False
6164,13,asst_machines,1.0,6,asst_factory,1.0,accepted,2013-07-16,2013-07-30,False
6165,7,asst_stock,3.0,23,asst_buildings,1.0,accepted,2010-07-19,2010-07-28,False
6166,23,asst_buildings,1.0,20,crc_USD,900000.0, accepted,2012-02-28,2012-03-15,False
6167,15,asst_stock,1.0,17,asst_department,3.0,rejected_by_buyer,2012-08-18,2012-09-11,False
6168,13,crc_EUR,1800000.0,3,crc_USD,394199.0,accepted,2012-01-05,2012-01-14,False
6169,10,asst_products,2.0,7,crc_USD,500000.0, accepted,2013-04-19,2013-05-18,False
6170,8,crc_EUR,800000.0,26,asst_department,3.0,accepted,2011-03-20,2011-04-08,False
6171,24,asst_buildings,5.0,2,crc_USD,2000000.0, accepted,2015-03-25,2015-04-06,False
6172,24,asst_buildings,2.0,20,asst_department,1.0,rejected_by_buyer,2016-05-24,2016-06-11,False
6173,25,crc_USD,2000000.0,24,asst_factory,2.0,accepted,2016-01-24,2016-01-28,False
6174,8,asst_department,2.0,17,asst_machines,4.0,accepted,2015-11-16,2015-11-29,False
6175,21,crc_USD,100000.0,4,crc_RON,22900.0,rejected_by_seller,2010-04-25,2010-05-05,False
6176,22,asst_department,5.0,12,crc_EUR,900000.0, accepted,2014-07-06,2014-07-13,False
6177,7,asst_machines,1.0,8,asst_products,2.0,accepted,2016-07-22,2016-08-20,False
6178,12,asst_machines,4.0,26,asst_products,2.0,accepted,2012-03-27,2012-04-02,False
6179,10,asst_products,1.0,25,asst_factory,3.0,accepted,2015-07-14,2015-08-10,False
6180,23,asst_factory,4.0,10,crc_RON,1300000.0, accepted,2014-11-08,2014-12-07,False
6181,6,crc_RON,1100000.0,3,asst_machines,4.0,accepted,2011-10-24,2011-10-26,False
6182,13,asst_stock,2.0,24,crc_USD,300000.0, accepted,2013-01-25,2013-02-05,False
6183,25,asst_machines,1.0,4,asst_products,4.0,rejected_by_buyer,2010-10-22,2010-11-14,False
6184,6,asst_buildings,2.0,9,asst_machines,1.0,accepted,2010-09-26,2010-10-11,False
6185,2,asst_machines,2.0,20,asst_buildings,5.0,accepted,2011-08-23,2011-09-07,False
6186,26,crc_EUR,1800000.0,5,asst_buildings,4.0,accepted,2011-02-23,2011-03-21,False
6187,15,crc_RON,300000.0,5,asst_machines,4.0,rejected_by_seller,2015-06-29,2015-07-05,False
6188,22,asst_machines,1.0,6,asst_machines,4.0,accepted,2015-12-16,2015-12-25,False
6189,11,crc_RON,1400000.0,5,asst_stock,1.0,rejected_by_seller,2015-07-07,2015-07-08,False
6190,7,asst_department,3.0,14,asst_buildings,3.0,accepted,2010-04-30,2010-05-21,False
6191,4,asst_products,5.0,6,asst_factory,2.0,accepted,2016-12-29,2017-01-03,False
6192,20,crc_EUR,800000.0,6,asst_stock,3.0,accepted,2011-09-26,2011-09-26,False
6193,7,asst_stock,4.0,24,asst_department,5.0,accepted,2011-07-09,2011-07-17,False
6194,7,crc_USD,1000000.0,13,asst_factory,5.0,accepted,2011-01-22,2011-02-06,False
6195,17,asst_stock,3.0,13,asst_machines,3.0,rejected_by_buyer,2015-03-10,2015-04-05,False
6196,8,asst_department,3.0,7,crc_USD,1200000.0, accepted,2014-01-28,2014-02-19,False
6197,20,crc_RON,1100000.0,21,asst_department,4.0,accepted,2013-06-19,2013-07-08,False
6198,5,crc_EUR,400000.0,18,asst_stock,1.0,rejected_by_seller,2012-01-04,2012-01-13,False
6199,11,asst_products,1.0,15,asst_products,1.0,accepted,2011-09-09,2011-09-20,False
6200,11,asst_buildings,4.0,19,asst_department,1.0,accepted,2014-03-30,2014-04-20,False
6201,24,asst_buildings,2.0,15,crc_USD,900000.0, accepted,2016-01-24,2016-02-10,False
6202,23,asst_buildings,2.0,12,crc_EUR,800000.0, accepted,2015-08-29,2015-09-04,False
6203,13,asst_buildings,1.0,1,asst_buildings,5.0,accepted,2014-12-07,2014-12-09,False
6204,25,asst_department,5.0,18,asst_machines,2.0,accepted,2016-02-28,2016-03-17,False
6205,24,asst_factory,1.0,6,asst_products,2.0,accepted,2013-07-27,2013-08-14,False
6206,14,crc_USD,1500000.0,23,asst_stock,2.0,accepted,2013-05-04,2013-05-31,False
6207,19,asst_department,3.0,11,asst_buildings,1.0,accepted,2010-05-12,2010-06-07,False
6208,10,crc_EUR,1100000.0,4,crc_RON,356400.0,accepted,2016-05-16,2016-06-03,False
6209,14,asst_stock,3.0,20,asst_factory,3.0,accepted,2011-03-03,2011-03-25,False
6210,7,crc_RON,1600000.0,12,asst_machines,1.0,rejected_by_seller,2015-07-29,2015-08-15,False
6211,5,crc_EUR,100000.0,11,asst_machines,5.0,accepted,2016-08-25,2016-09-18,False
6212,22,asst_factory,4.0,11,asst_buildings,3.0,accepted,2012-09-08,2012-09-15,False
6213,15,crc_USD,1100000.0,2,crc_EUR,536475.0,accepted,2010-09-27,2010-10-02,False
6214,22,asst_department,1.0,9,asst_factory,2.0,accepted,2012-11-03,2012-11-21,False
6215,12,crc_USD,1900000.0,19,asst_machines,3.0,rejected_by_seller,2016-08-04,2016-08-08,False
6216,14,asst_buildings,5.0,7,crc_EUR,300000.0, accepted,2011-01-03,2011-01-06,False
6217,17,asst_machines,5.0,23,crc_EUR,1300000.0, rejected_by_buyer,2013-06-25,2013-07-15,False
6218,20,asst_factory,3.0,7,asst_buildings,1.0,accepted,2012-03-06,2012-03-25,False
6219,8,crc_RON,2000000.0,9,crc_EUR,21276596.0,accepted,2013-01-24,2013-02-07,False
6220,16,crc_EUR,900000.0,7,crc_USD,80099.0,rejected_by_seller,2014-01-17,2014-02-06,False
6221,13,asst_factory,5.0,2,asst_products,4.0,accepted,2014-03-19,2014-03-22,False
6222,15,asst_machines,1.0,14,asst_products,2.0,accepted,2012-05-04,2012-05-27,False
6223,8,crc_EUR,1700000.0,17,asst_stock,3.0,accepted,2013-04-26,2013-04-28,False
6224,11,asst_products,4.0,21,crc_RON,300000.0, rejected_by_buyer,2014-03-17,2014-03-30,False
6225,18,asst_machines,4.0,26,asst_stock,3.0,accepted,2010-09-02,2010-09-13,False
6226,25,asst_factory,3.0,14,asst_buildings,3.0,accepted,2016-12-13,2016-12-22,False
6227,23,crc_EUR,400000.0,26,asst_department,4.0,accepted,2011-10-10,2011-11-06,False
6228,16,asst_buildings,1.0,25,asst_factory,4.0,accepted,2010-01-28,2010-02-23,False
6229,15,crc_RON,2000000.0,4,crc_EUR,31249998.0,accepted,2010-11-29,2010-12-14,False
6230,22,asst_factory,4.0,8,asst_department,5.0,accepted,2010-11-30,2010-12-02,False
6231,7,asst_stock,5.0,6,asst_department,5.0,accepted,2012-03-08,2012-03-10,False
6232,25,asst_factory,1.0,10,asst_stock,1.0,accepted,2012-01-23,2012-02-20,False
6233,16,asst_department,2.0,21,crc_EUR,400000.0, accepted,2013-10-17,2013-11-10,False
6234,4,asst_machines,4.0,26,asst_products,4.0,rejected_by_seller,2011-08-30,2011-09-20,False
6235,17,asst_stock,5.0,7,asst_stock,1.0,accepted,2011-05-24,2011-05-26,False
6236,17,asst_department,1.0,24,asst_factory,3.0,accepted,2013-10-01,2013-10-07,False
6237,11,crc_RON,700000.0,13,asst_department,5.0,rejected_by_buyer,2015-07-17,2015-07-31,False
6238,23,asst_stock,5.0,5,asst_buildings,1.0,accepted,2014-04-22,2014-05-19,False
6239,8,crc_EUR,700000.0,3,asst_products,5.0,accepted,2013-06-28,2013-07-11,False
6240,20,crc_EUR,1700000.0,23,asst_stock,1.0,rejected_by_seller,2012-09-27,2012-10-18,False
6241,22,asst_products,4.0,3,crc_RON,1000000.0, accepted,2013-02-21,2013-03-16,False
6242,26,asst_products,4.0,23,asst_stock,2.0,rejected_by_buyer,2011-12-25,2012-01-06,False
6243,9,crc_RON,600000.0,8,asst_buildings,4.0,accepted,2010-02-22,2010-03-22,False
6244,20,asst_factory,2.0,7,crc_USD,200000.0, rejected_by_buyer,2014-11-02,2014-11-02,False
6245,13,crc_RON,1900000.0,4,asst_machines,4.0,accepted,2015-03-19,2015-03-27,False
6246,14,asst_factory,3.0,12,asst_products,2.0,accepted,2012-01-05,2012-01-20,False
6247,10,crc_EUR,1800000.0,24,crc_USD,592200.0,accepted,2012-11-30,2012-12-03,False
6248,1,crc_USD,1200000.0,25,crc_EUR,1219108.0,accepted,2011-04-13,2011-04-17,False
6249,10,asst_department,1.0,7,asst_products,1.0,accepted,2014-06-17,2014-07-06,False
6250,12,asst_factory,2.0,20,asst_factory,5.0,accepted,2014-10-25,2014-10-25,False
6251,24,asst_machines,5.0,7,crc_RON,500000.0, rejected_by_seller,2015-04-23,2015-05-03,False
6252,17,asst_buildings,2.0,13,crc_USD,1700000.0, accepted,2012-02-12,2012-02-25,False
6253,17,asst_factory,2.0,13,asst_buildings,1.0,rejected_by_seller,2010-02-24,2010-03-08,False
6254,23,asst_products,1.0,10,crc_RON,500000.0, accepted,2011-10-11,2011-10-13,False
6255,19,asst_department,1.0,10,crc_USD,1100000.0, accepted,2013-03-23,2013-04-13,False
6256,20,asst_products,4.0,19,asst_factory,4.0,accepted,2013-02-24,2013-03-20,False
6257,24,crc_RON,300000.0,21,asst_factory,3.0,rejected_by_seller,2013-07-15,2013-07-15,False
6258,24,asst_factory,3.0,12,asst_department,5.0,accepted,2010-09-14,2010-09-22,False
6259,23,asst_stock,3.0,13,asst_buildings,3.0,accepted,2013-11-15,2013-11-30,False
6260,16,asst_products,3.0,20,asst_factory,2.0,accepted,2015-04-25,2015-05-02,False
6261,15,asst_products,3.0,25,asst_buildings,4.0,accepted,2015-01-11,2015-01-18,False
6262,22,crc_RON,300000.0,5,asst_machines,5.0,accepted,2010-11-26,2010-12-19,False
6263,18,asst_department,1.0,2,crc_EUR,1000000.0, rejected_by_buyer,2012-02-21,2012-03-18,False
6264,18,asst_stock,1.0,9,asst_products,5.0,rejected_by_buyer,2015-04-11,2015-05-05,False
6265,25,asst_machines,2.0,2,asst_factory,5.0,accepted,2011-09-30,2011-10-07,False
6266,4,crc_EUR,300000.0,15,asst_department,3.0,rejected_by_buyer,2014-07-27,2014-08-13,False
6267,2,asst_factory,2.0,25,crc_RON,1900000.0, accepted,2013-07-19,2013-08-14,False
6268,16,asst_stock,2.0,9,crc_USD,400000.0, accepted,2011-02-23,2011-03-01,False
6269,10,asst_factory,1.0,11,crc_EUR,1400000.0, rejected_by_seller,2010-12-05,2011-01-02,False
6270,19,asst_machines,4.0,18,crc_USD,300000.0, rejected_by_seller,2015-01-03,2015-01-23,False
6271,10,asst_department,1.0,4,asst_products,4.0,accepted,2010-06-12,2010-07-01,False
6272,11,crc_USD,1000000.0,14,crc_EUR,1178571.0,accepted,2016-12-15,2016-12-15,False
6273,4,asst_products,3.0,11,asst_machines,1.0,accepted,2016-04-19,2016-04-28,False
6274,4,asst_stock,5.0,22,asst_department,3.0,rejected_by_buyer,2015-04-15,2015-05-05,False
6275,1,crc_RON,1600000.0,20,asst_buildings,2.0,rejected_by_buyer,2012-02-03,2012-02-03,False
6276,13,asst_factory,1.0,12,asst_machines,2.0,accepted,2016-02-28,2016-03-02,False
6277,4,crc_USD,1700000.0,23,asst_stock,3.0,accepted,2011-02-09,2011-02-24,False
6278,15,asst_machines,4.0,24,asst_machines,3.0,accepted,2013-02-11,2013-03-08,False
6279,15,asst_factory,4.0,20,asst_buildings,2.0,accepted,2011-03-13,2011-03-22,False
6280,21,asst_products,5.0,11,asst_department,4.0,rejected_by_buyer,2015-10-23,2015-11-07,False
6281,8,asst_products,2.0,20,crc_RON,1100000.0, accepted,2013-02-13,2013-02-19,False
6282,15,asst_department,1.0,2,crc_EUR,600000.0, accepted,2016-04-16,2016-04-27,False
6283,10,crc_USD,800000.0,21,asst_products,3.0,accepted,2012-08-23,2012-09-20,False
6284,26,asst_products,2.0,10,crc_EUR,1400000.0, accepted,2013-02-14,2013-03-04,False
6285,16,crc_RON,1400000.0,17,crc_EUR,4191616.0,accepted,2013-08-27,2013-09-16,False
6286,19,asst_machines,5.0,10,asst_department,3.0,accepted,2012-06-05,2012-06-13,False
6287,17,asst_buildings,3.0,20,asst_stock,1.0,accepted,2014-02-21,2014-03-07,False
6288,3,asst_buildings,3.0,22,asst_department,5.0,rejected_by_buyer,2011-11-30,2011-12-24,False
6289,3,crc_USD,2000000.0,10,asst_department,4.0,accepted,2013-05-04,2013-05-10,False
6290,22,asst_machines,5.0,23,crc_EUR,500000.0, accepted,2016-08-15,2016-09-05,False
6291,23,asst_products,5.0,14,asst_buildings,4.0,accepted,2014-05-15,2014-06-13,False
6292,8,asst_stock,3.0,25,crc_USD,600000.0, accepted,2013-09-24,2013-10-09,False
6293,19,asst_factory,3.0,11,asst_stock,2.0,rejected_by_buyer,2015-12-19,2015-12-27,False
6294,22,asst_buildings,2.0,18,asst_machines,5.0,rejected_by_buyer,2011-03-04,2011-03-23,False
6295,6,asst_products,5.0,16,crc_USD,900000.0, accepted,2013-11-17,2013-12-13,False
6296,22,asst_products,4.0,5,asst_machines,2.0,accepted,2015-12-29,2016-01-11,False
6297,23,asst_stock,5.0,10,asst_machines,1.0,rejected_by_seller,2010-12-02,2010-12-19,False
6298,17,asst_factory,4.0,7,asst_stock,5.0,accepted,2016-04-18,2016-05-16,False
6299,3,asst_buildings,3.0,8,asst_products,1.0,rejected_by_seller,2013-06-05,2013-06-11,False
6300,10,asst_stock,4.0,13,asst_buildings,4.0,accepted,2012-08-24,2012-09-16,False
6301,20,asst_machines,2.0,25,crc_RON,100000.0, accepted,2011-05-16,2011-05-18,False
6302,3,crc_RON,200000.0,2,crc_USD,1117318.0,accepted,2013-07-10,2013-07-12,False
6303,2,asst_machines,4.0,18,asst_factory,2.0,accepted,2012-01-14,2012-01-25,False
6304,14,crc_EUR,1300000.0,19,asst_stock,1.0,accepted,2012-03-04,2012-03-29,False
6305,22,crc_EUR,100000.0,23,asst_buildings,4.0,accepted,2010-02-20,2010-03-01,False
6306,5,asst_factory,2.0,11,asst_factory,2.0,accepted,2011-08-14,2011-09-10,False
6307,16,asst_factory,4.0,14,crc_RON,900000.0, accepted,2012-01-18,2012-02-15,False
6308,16,asst_machines,5.0,4,asst_stock,4.0,accepted,2014-10-04,2014-10-19,False
6309,16,asst_machines,2.0,9,asst_department,1.0,accepted,2016-12-29,2017-01-07,False
6310,9,crc_RON,600000.0,7,asst_department,1.0,accepted,2015-08-30,2015-09-10,False
6311,8,crc_USD,300000.0,25,crc_RON,38699.0,accepted,2013-02-28,2013-03-04,False
6312,7,crc_USD,2000000.0,25,crc_EUR,1362745.0,accepted,2010-07-12,2010-07-29,False
6313,12,asst_department,1.0,15,asst_factory,1.0,accepted,2016-07-23,2016-07-23,False
6314,10,asst_products,4.0,2,crc_RON,900000.0, accepted,2011-10-12,2011-11-04,False
6315,2,crc_EUR,2000000.0,21,asst_products,3.0,accepted,2016-06-19,2016-07-12,False
6316,7,crc_RON,2000000.0,3,crc_USD,8032128.0,accepted,2012-10-15,2012-10-29,False
6317,19,crc_RON,800000.0,17,crc_EUR,3030303.0,accepted,2016-06-16,2016-06-25,False
6318,20,asst_stock,3.0,8,asst_buildings,3.0,accepted,2011-10-04,2011-10-08,False
6319,20,asst_stock,5.0,5,asst_factory,1.0,accepted,2015-12-12,2015-12-26,False
6320,23,asst_stock,5.0,13,crc_RON,300000.0, accepted,2013-06-13,2013-06-13,False
6321,26,asst_factory,4.0,22,asst_products,2.0,accepted,2016-12-03,2016-12-24,False
6322,14,crc_EUR,1800000.0,13,crc_RON,223199.0,accepted,2011-08-15,2011-09-11,False
6323,21,crc_USD,700000.0,25,asst_machines,2.0,accepted,2016-05-06,2016-05-14,False
6324,1,crc_USD,1600000.0,13,asst_machines,2.0,accepted,2011-04-12,2011-04-18,False
6325,20,asst_stock,4.0,24,asst_machines,2.0,accepted,2014-06-05,2014-06-05,False
6326,3,crc_USD,700000.0,1,asst_factory,4.0,accepted,2013-03-14,2013-04-08,False
6327,26,asst_department,3.0,2,asst_products,5.0,rejected_by_seller,2012-06-14,2012-07-04,False
6328,5,crc_RON,1200000.0,24,asst_factory,4.0,accepted,2015-10-22,2015-10-28,False
6329,6,asst_stock,4.0,22,crc_USD,800000.0, accepted,2012-09-14,2012-09-21,False
6330,12,crc_USD,1400000.0,18,crc_RON,124599.0,accepted,2015-11-07,2015-11-18,False
6331,10,crc_USD,400000.0,14,crc_RON,87599.0,accepted,2010-09-12,2010-09-20,False
6332,13,asst_products,3.0,17,asst_buildings,5.0,accepted,2010-04-09,2010-04-17,False
6333,3,asst_factory,2.0,15,asst_products,2.0,accepted,2010-03-30,2010-04-09,False
6334,16,asst_buildings,4.0,25,asst_buildings,5.0,accepted,2014-02-08,2014-02-18,False
6335,16,crc_USD,1500000.0,19,crc_RON,253499.0,accepted,2012-01-23,2012-01-29,False
6336,15,crc_RON,1500000.0,23,crc_EUR,9740259.0,accepted,2014-11-01,2014-11-21,False
6337,14,asst_buildings,3.0,20,asst_department,2.0,accepted,2012-05-17,2012-06-12,False
6338,24,asst_machines,4.0,18,asst_products,5.0,accepted,2016-09-02,2016-09-12,False
6339,8,asst_products,1.0,7,crc_USD,1100000.0, accepted,2015-04-28,2015-05-01,False
6340,2,crc_EUR,1800000.0,3,asst_products,4.0,accepted,2014-06-20,2014-07-06,False
6341,21,asst_buildings,2.0,10,asst_machines,4.0,accepted,2016-04-27,2016-05-19,False
6342,22,crc_RON,1800000.0,8,asst_department,5.0,accepted,2016-09-09,2016-09-24,False
6343,26,crc_RON,300000.0,10,asst_machines,5.0,accepted,2014-03-20,2014-04-08,False
6344,13,crc_USD,1100000.0,11,asst_department,5.0,accepted,2010-01-12,2010-02-04,False
6345,15,asst_machines,3.0,5,asst_buildings,3.0,accepted,2013-06-07,2013-06-19,False
6346,7,asst_buildings,2.0,8,asst_buildings,2.0,rejected_by_seller,2010-05-25,2010-06-18,False
6347,5,asst_department,3.0,3,asst_department,4.0,accepted,2012-12-03,2012-12-15,False
6348,12,asst_machines,4.0,20,crc_RON,900000.0, accepted,2011-07-13,2011-07-27,False
6349,1,asst_buildings,5.0,5,asst_products,2.0,accepted,2015-10-20,2015-11-09,False
6350,16,asst_machines,2.0,1,asst_stock,4.0,rejected_by_seller,2014-04-27,2014-04-27,False
6351,19,asst_machines,1.0,15,asst_products,5.0,accepted,2015-09-28,2015-10-17,False
6352,4,crc_EUR,100000.0,7,asst_products,2.0,accepted,2015-11-08,2015-12-07,False
6353,7,asst_machines,4.0,12,asst_products,3.0,accepted,2011-08-26,2011-09-06,False
6354,1,asst_buildings,3.0,12,asst_buildings,4.0,rejected_by_seller,2011-08-09,2011-09-02,False
6355,22,asst_machines,1.0,9,asst_stock,2.0,accepted,2013-11-14,2013-12-04,False
6356,24,crc_USD,300000.0,13,asst_stock,4.0,rejected_by_buyer,2014-11-14,2014-12-02,False
6357,6,asst_factory,3.0,9,asst_machines,2.0,accepted,2012-11-05,2012-11-30,False
6358,1,crc_EUR,2000000.0,9,crc_USD,497999.0,rejected_by_seller,2015-12-24,2016-01-20,False
6359,18,asst_department,3.0,4,asst_products,3.0,accepted,2012-04-10,2012-05-08,False
6360,25,asst_factory,2.0,3,asst_machines,2.0,accepted,2013-02-04,2013-02-14,False
6361,10,crc_EUR,200000.0,23,crc_RON,24799.0,accepted,2011-02-07,2011-02-10,False
6362,13,asst_stock,3.0,9,asst_buildings,5.0,accepted,2010-11-12,2010-12-05,False
6363,9,asst_department,5.0,14,asst_products,2.0,rejected_by_seller,2010-01-27,2010-02-24,False
6364,6,asst_products,4.0,17,asst_machines,3.0,accepted,2010-01-23,2010-01-26,False
6365,3,asst_products,3.0,4,asst_products,4.0,accepted,2014-08-03,2014-08-26,False
6366,4,crc_RON,1900000.0,8,asst_stock,5.0,accepted,2014-04-29,2014-05-20,False
6367,18,asst_products,3.0,9,asst_factory,3.0,accepted,2012-04-24,2012-05-15,False
6368,8,crc_RON,1900000.0,11,asst_factory,3.0,accepted,2012-04-21,2012-05-15,False
6369,14,crc_USD,1700000.0,20,asst_products,3.0,accepted,2010-04-07,2010-04-15,False
6370,12,asst_stock,3.0,1,asst_buildings,5.0,rejected_by_buyer,2011-12-01,2011-12-04,False
6371,15,crc_RON,800000.0,9,asst_stock,5.0,accepted,2016-02-27,2016-03-11,False
6372,26,crc_USD,1900000.0,3,crc_RON,397099.0,rejected_by_seller,2013-02-11,2013-02-19,False
6373,23,crc_RON,1000000.0,17,asst_stock,5.0,accepted,2013-06-09,2013-06-30,False
6374,9,crc_USD,1900000.0,13,asst_buildings,5.0,rejected_by_buyer,2013-06-25,2013-07-16,False
6375,16,asst_factory,1.0,13,asst_stock,3.0,accepted,2012-12-28,2013-01-15,False
6376,24,asst_department,2.0,25,asst_buildings,2.0,accepted,2014-04-09,2014-04-29,False
6377,26,crc_EUR,1300000.0,24,crc_RON,96200.0,accepted,2011-12-16,2012-01-06,False
6378,17,crc_RON,200000.0,22,asst_machines,1.0,rejected_by_buyer,2016-11-08,2016-11-27,False
6379,2,crc_USD,800000.0,10,crc_RON,55199.0,accepted,2014-04-28,2014-05-26,False
6380,23,asst_products,1.0,20,asst_products,3.0,accepted,2016-07-01,2016-07-09,False
6381,8,asst_factory,4.0,6,crc_USD,1900000.0, accepted,2015-06-18,2015-07-15,False
6382,14,asst_buildings,3.0,13,asst_machines,3.0,accepted,2015-09-24,2015-10-01,False
6383,10,asst_department,4.0,19,crc_RON,1800000.0, accepted,2013-09-14,2013-09-15,False
6384,20,asst_products,3.0,8,crc_RON,1100000.0, accepted,2015-10-23,2015-11-13,False
6385,3,crc_EUR,1600000.0,4,asst_products,4.0,accepted,2016-12-29,2016-12-31,False
6386,9,crc_EUR,1700000.0,19,asst_factory,5.0,rejected_by_seller,2012-11-28,2012-12-05,False
6387,15,crc_USD,800000.0,6,asst_buildings,2.0,accepted,2012-04-20,2012-04-28,False
6388,16,asst_products,1.0,13,asst_products,4.0,accepted,2011-11-28,2011-11-28,False
6389,10,asst_buildings,4.0,26,asst_stock,3.0,accepted,2012-04-03,2012-04-10,False
6390,2,asst_buildings,1.0,23,asst_products,3.0,accepted,2010-11-04,2010-11-20,False
6391,14,asst_machines,1.0,24,crc_EUR,1100000.0, rejected_by_seller,2015-07-03,2015-07-08,False
6392,15,asst_machines,1.0,24,asst_stock,1.0,accepted,2015-11-26,2015-12-01,False
6393,2,crc_EUR,800000.0,22,asst_buildings,4.0,accepted,2013-06-27,2013-07-23,False
6394,14,asst_products,3.0,22,crc_USD,400000.0, accepted,2012-08-02,2012-08-20,False
6395,19,crc_USD,1800000.0,15,asst_stock,4.0,accepted,2013-11-12,2013-11-21,False
6396,22,asst_stock,2.0,3,crc_USD,700000.0, accepted,2010-02-16,2010-02-20,False
6397,26,asst_products,1.0,5,asst_products,2.0,accepted,2015-01-22,2015-02-08,False
6398,21,asst_products,5.0,4,asst_machines,4.0,accepted,2015-02-09,2015-03-09,False
6399,5,crc_RON,1200000.0,21,asst_department,1.0,accepted,2016-05-11,2016-05-17,False
6400,21,crc_USD,2000000.0,25,asst_department,4.0,accepted,2013-09-27,2013-10-19,False
6401,9,asst_buildings,3.0,21,asst_department,1.0,accepted,2010-10-12,2010-10-28,False
6402,19,asst_factory,3.0,20,asst_factory,2.0,accepted,2016-11-29,2016-11-29,False
6403,2,crc_EUR,600000.0,7,asst_stock,2.0,accepted,2010-06-02,2010-06-28,False
6404,2,asst_stock,3.0,19,asst_buildings,3.0,accepted,2010-06-22,2010-07-19,False
6405,9,crc_RON,100000.0,25,crc_USD,2040816.0,accepted,2014-06-30,2014-07-03,False
6406,8,asst_products,5.0,11,asst_department,5.0,rejected_by_seller,2012-08-05,2012-08-20,False
6407,18,asst_department,4.0,25,asst_products,2.0,accepted,2014-12-10,2014-12-21,False
6408,13,asst_products,5.0,15,asst_department,4.0,accepted,2012-03-30,2012-04-12,False
6409,18,asst_machines,3.0,21,asst_department,3.0,accepted,2013-07-17,2013-07-25,False
6410,14,asst_machines,5.0,2,asst_products,5.0,accepted,2011-02-28,2011-03-15,False
6411,18,crc_USD,500000.0,23,crc_EUR,204861.0,accepted,2010-02-14,2010-02-22,False
6412,20,crc_USD,1000000.0,16,asst_department,4.0,accepted,2012-05-21,2012-06-17,False
6413,10,asst_department,5.0,11,asst_buildings,2.0,accepted,2013-05-01,2013-05-30,False
6414,11,asst_factory,4.0,15,asst_products,5.0,rejected_by_seller,2016-09-13,2016-10-01,False
6415,4,crc_USD,2000000.0,26,asst_machines,2.0,accepted,2011-03-09,2011-03-22,False
6416,3,asst_factory,2.0,6,crc_EUR,1900000.0, accepted,2014-09-15,2014-10-06,False
6417,23,asst_machines,1.0,7,asst_factory,2.0,accepted,2011-12-17,2011-12-17,False
6418,3,crc_EUR,1400000.0,12,asst_buildings,4.0,accepted,2016-01-12,2016-01-21,False
6419,11,crc_USD,1300000.0,12,crc_RON,141699.0,accepted,2011-06-10,2011-06-30,False
6420,19,crc_RON,1400000.0,7,asst_products,5.0,rejected_by_buyer,2010-02-12,2010-02-15,False
6421,3,asst_buildings,1.0,21,asst_machines,1.0,accepted,2011-11-07,2011-11-28,False
6422,9,asst_machines,1.0,15,asst_department,4.0,accepted,2010-05-30,2010-06-26,False
6423,4,asst_machines,5.0,1,asst_products,3.0,rejected_by_seller,2014-09-26,2014-10-11,False
6424,17,asst_department,1.0,26,crc_RON,1600000.0, accepted,2010-10-04,2010-11-02,False
6425,10,crc_RON,1000000.0,25,asst_factory,2.0,accepted,2010-07-06,2010-08-01,False
